Date,AAPL,MSFT,GOOGL
2022-06-13,129.40383911132812,234.90225219726562,105.52037048339844
2022-06-14,130.2672882080078,237.06454467773438,105.84073638916016
2022-06-15,132.88722229003906,244.11373901367188,108.86473846435547
2022-06-16,127.61800384521484,237.5299835205078,105.164306640625
2022-06-17,129.08985900878906,240.1285400390625,106.26522064208984
2022-06-21,133.3188934326172,246.03359985351562,110.62964630126953
2022-06-22,132.8087158203125,245.44215393066406,110.5736083984375
2022-06-23,135.67385864257812,250.99806213378906,111.32191467285156
2022-06-24,139.00018310546875,259.5696105957031,117.00792694091797
2022-06-27,139.00018310546875,256.8449401855469,114.88398742675781
2022-06-28,134.8594207763672,248.69039916992188,111.08936309814453
2022-06-29,136.61581420898438,252.35556030273438,110.78585815429688
2022-06-30,134.1529541015625,249.02976989746094,108.0698013305664
2022-07-01,136.32144165039062,251.6962127685547,107.84616088867188
2022-07-05,138.90208435058594,254.86695861816406,112.33455657958984
2022-07-06,140.23654174804688,258.12481689453125,113.63282012939453
2022-07-07,143.60215759277344,260.24835205078125,117.80929565429688
2022-07-08,144.2792205810547,259.53082275390625,118.37512969970703
2022-07-11,142.14993286132812,256.4764709472656,114.72827911376953
2022-07-12,143.12136840820312,245.96571350097656,113.08585357666016
2022-07-13,142.75828552246094,245.04458618164062,110.44071960449219
2022-07-14,145.68235778808594,246.36326599121094,109.46279907226562
2022-07-15,147.35043334960938,248.92308044433594,110.86121368408203
2022-07-18,144.30865478515625,246.52810668945312,108.13624572753906
2022-07-19,148.16488647460938,251.64772033691406,112.87705993652344
2022-07-20,150.16651916503906,254.3045196533203,112.96633911132812
2022-07-21,152.43316650390625,256.7964782714844,113.4027328491211
2022-07-22,151.19680786132812,252.4524688720703,107.01551818847656
2022-07-25,150.0782012939453,250.96902465820312,106.62871551513672
2022-07-26,148.75360107421875,244.24949645996094,104.15912628173828
2022-07-27,153.84605407714844,260.5780029296875,112.13321685791016
2022-07-28,154.39559936523438,268.0151672363281,113.28372192382812
2022-07-29,159.45872497558594,272.2135314941406,115.36650085449219
2022-08-01,158.4774932861328,269.5664978027344,113.91846466064453
2022-08-02,157.00567626953125,266.4734191894531,114.18624877929688
2022-08-03,163.01072692871094,273.8910217285156,117.112060546875
2022-08-04,162.69676208496094,275.0351257324219,117.2211685180664
2022-08-05,162.4707794189453,274.3176574707031,116.50706481933594
2022-08-08,161.99911499023438,271.8063659667969,116.33847045898438
2022-08-09,162.0482635498047,273.72613525390625,115.67395782470703
2022-08-10,166.29302978515625,280.3778381347656,118.71878814697266
2022-08-11,165.5560760498047,278.3028259277344,117.86583709716797
2022-08-12,169.10324096679688,283.04437255859375,120.68255615234375
2022-08-15,170.1742401123047,284.55694580078125,121.07928466796875
2022-08-16,170.0170440673828,283.8199768066406,120.70238494873047
2022-08-17,171.51055908203125,283.0718078613281,118.57003021240234
2022-08-18,171.11752319335938,281.954345703125,119.18494415283203
2022-08-19,168.53334045410156,278.0481872558594,116.24919891357422
2022-08-22,164.65211486816406,269.8860168457031,113.30355072021484
2022-08-23,164.31802368164062,268.61309814453125,112.92667388916016
2022-08-24,164.61277770996094,267.9815368652344,112.75804138183594
2022-08-25,167.0692596435547,270.95489501953125,115.69380187988281
2022-08-26,160.77090454101562,260.49951171875,109.43551635742188
2022-08-29,158.56991577148438,257.7205505371094,108.52305603027344
2022-08-30,156.1428985595703,255.52447509765625,108.04700469970703
2022-08-31,154.48233032226562,254.0669708251953,107.3328857421875
2022-09-01,155.20947265625,253.02723693847656,108.8404312133789
2022-09-02,153.09689331054688,248.81016540527344,106.96592712402344
2022-09-06,151.83917236328125,246.07969665527344,105.93445587158203
2022-09-07,153.24429321289062,250.78268432617188,108.55281066894531
2022-09-08,151.77040100097656,251.2004852294922,107.49156951904297
2022-09-09,154.62973022460938,256.9722900390625,109.74298095703125
2022-09-12,160.58416748046875,259.1003112792969,109.95125579833984
2022-09-13,151.16119384765625,244.85537719726562,103.4648666381836
2022-09-14,152.60557556152344,245.078857421875,104.1392822265625
2022-09-15,149.71678161621094,238.4325408935547,102.06642150878906
2022-09-16,148.07583618164062,237.81065368652344,101.95732879638672
2022-09-19,151.79005432128906,237.5968475341797,102.22510528564453
2022-09-20,154.16790771484375,235.58551025390625,100.31092834472656
2022-09-21,151.04330444335938,232.18458557128906,98.4661865234375
2022-09-22,150.08033752441406,234.15711975097656,99.31912994384766
2022-09-23,147.81056213378906,231.18374633789062,97.93060302734375
2022-09-26,148.1446533203125,230.72705078125,97.36528015136719
2022-09-27,149.11744689941406,229.71649169921875,96.70076751708984
2022-09-28,147.2308349609375,234.2445526123047,99.22987365722656
2022-09-29,139.9989776611328,230.77560424804688,96.62141418457031
2022-09-30,135.79351806640625,226.3058624267578,94.86592864990234
2022-10-03,139.9695587158203,233.9239044189453,97.83142852783203
2022-10-04,143.5559844970703,241.8334197998047,100.80683898925781
2022-10-05,143.85072326660156,242.14437866210938,100.59854888916016
2022-10-06,142.89764404296875,239.8025665283203,100.5886459350586
2022-10-07,137.650634765625,227.60792541503906,97.87110137939453
