Date,AAPL,MSFT,GOOGL,JNJ,JPM
2020-04-08,64.2894058227539,156.85806274414062,59.85529708862305,121.12886810302734,80.49099731445312
2020-04-09,64.75331115722656,156.8675537109375,59.8339729309082,119.41246795654297,87.71212005615234
2020-04-13,66.0242919921875,157.218994140625,60.02439880371094,118.17801666259766,83.81136322021484
2020-04-14,69.35871124267578,164.99876403808594,62.74293899536133,123.47099304199219,81.51524353027344
2020-04-15,68.72564697265625,163.2699737548828,62.34968566894531,124.84917449951172,77.49495697021484
2020-04-16,69.27173614501953,168.1715087890625,62.35612869262695,126.54866790771484,74.54167175292969
2020-04-17,68.3318099975586,169.65333557128906,63.425785064697266,128.53562927246094,81.24212646484375
2020-04-20,66.91345977783203,166.29063415527344,62.54059982299805,128.2396697998047,78.2802505493164
2020-04-21,64.84512329101562,159.413330078125,60.111183166503906,126.5571060180664,76.009765625
2020-04-22,66.71290588378906,164.82781982421875,62.40472412109375,129.3557891845703,76.25731658935547
2020-04-23,66.45437622070312,162.83302307128906,63.03749465942383,131.4864959716797,76.29998779296875
2020-04-24,68.37288665771484,165.80624389648438,63.3067741394043,130.93692016601562,77.42667388916016
2020-04-27,68.42121887207031,165.33123779296875,63.02212142944336,130.45494079589844,80.76410675048828
2020-04-28,67.31214904785156,161.3036346435547,61.124305725097656,128.00296020507812,81.33600616455078
2020-04-29,69.52302551269531,168.54188537597656,66.55889129638672,127.0306167602539,83.52967071533203
2020-04-30,70.98967742919922,170.23272705078125,66.78303527832031,126.86151885986328,81.7371826171875
2020-05-01,69.8468017578125,165.8251953125,65.3260726928711,125.38182067871094,79.59475708007812
2020-05-04,70.83505249023438,169.8813018798828,65.60279846191406,125.36491394042969,78.64729309082031
2020-05-05,71.89820861816406,171.70510864257812,66.89808654785156,126.40493774414062,78.52777862548828
2020-05-06,72.63999938964844,173.3959197998047,66.7200698852539,125.20429992675781,77.0511245727539
2020-05-07,73.39144897460938,174.4028778076172,67.90277862548828,124.79000854492188,77.85348510742188
2020-05-08,75.1383056640625,175.42874145507812,68.64961242675781,125.72850036621094,79.12528991699219
2020-05-11,76.32061767578125,177.38555908203125,69.60421752929688,126.07512664794922,76.7950439453125
2020-05-12,75.44841766357422,173.36746215820312,68.19536590576172,124.40950012207031,74.28556823730469
2020-05-13,74.53742218017578,170.74574279785156,66.8638687133789,124.40107727050781,71.72489929199219
2020-05-14,74.995361328125,171.4866485595703,67.28688049316406,124.83228302001953,74.70381927490234
2020-05-15,74.55198669433594,173.98489379882812,68.0902328491211,127.19973754882812,73.32105255126953
2020-05-18,76.30850982666016,175.64723205566406,68.6912841796875,127.2673568725586,77.20475769042969
2020-05-19,75.8675537109375,174.43136596679688,68.15670013427734,125.99906921386719,75.6854248046875
2020-05-20,77.34304809570312,176.850830078125,69.88043975830078,124.86608123779297,77.9559097290039
2020-05-21,76.76641082763672,174.7266082763672,69.76093292236328,124.0459213256836,76.96577453613281
2020-05-22,77.26066589355469,174.8028564453125,70.08277130126953,122.91358947753906,76.36829376220703
2020-05-26,76.73735046386719,172.95489501953125,70.4859390258789,123.07534790039062,81.78838348388672
2020-05-27,77.0716781616211,173.1835174560547,70.43187713623047,123.3563461303711,86.52568054199219
2020-05-28,77.1055908203125,172.79296875,70.33073425292969,125.12718963623047,85.2367935180664
2020-05-29,77.030517578125,174.55519104003906,71.08846282958984,126.64263916015625,83.0602035522461
2020-06-01,77.97783660888672,174.15512084960938,71.15540313720703,125.31448364257812,84.16129302978516
2020-06-02,78.33880615234375,176.1363983154297,71.52435302734375,126.21692657470703,84.4429702758789
2020-06-03,78.77008819580078,176.5650634765625,71.37260437011719,126.55750274658203,89.0009994506836
2020-06-04,78.0916748046875,174.24085998535156,70.13533020019531,124.92285919189453,90.85326385498047
2020-06-05,80.31583404541016,178.3177490234375,71.41080474853516,125.40815734863281,94.94181060791016
2020-06-08,80.79068756103516,179.4227294921875,71.80850219726562,124.9568862915039,96.83670806884766
2020-06-09,83.34190368652344,180.79440307617188,72.00884246826172,124.26728820800781,94.35285949707031
2020-06-10,85.48606872558594,187.5003662109375,72.63467407226562,125.83380889892578,90.52889251708984
2020-06-11,81.3818359375,177.431884765625,69.52042388916016,119.93377685546875,82.97484588623047
2020-06-12,82.08445739746094,178.8321533203125,70.06690979003906,121.0235366821289,85.24533081054688
2020-06-15,83.099609375,179.97518920898438,70.4546890258789,120.25728607177734,86.42324829101562
2020-06-16,85.30191802978516,184.3855438232422,71.73063659667969,122.99022674560547,87.11463928222656
2020-06-17,85.1832275390625,185.02377319335938,72.03165435791016,122.61563110351562,84.9124526977539
2020-06-18,85.2171630859375,187.00506591796875,71.11821746826172,122.0962905883789,84.45152282714844
2020-06-19,84.73017120361328,185.8905792236328,70.6480941772461,122.4538803100586,83.48698425292969
2020-06-22,86.94701385498047,191.05340576171875,71.93843078613281,122.07923126220703,82.58222198486328
2020-06-23,88.80288696289062,192.32980346679688,72.59896087646484,121.6280288696289,83.58941650390625
2020-06-24,87.23533630371094,188.45289611816406,71.04779815673828,119.03985595703125,80.79824829101562
2020-06-25,88.39342498779297,190.83432006835938,71.46435546875,118.9121322631836,83.6150131225586
2020-06-26,85.677490234375,187.01455688476562,67.56854248046875,117.32854461669922,79.03137969970703
2020-06-29,87.65205383300781,189.0244598388672,69.28585052490234,118.37574768066406,79.38135528564453
2020-06-30,88.38373565673828,193.85394287109375,70.32128143310547,119.72945404052734,80.28614044189453
2020-07-01,88.2165756225586,194.9874267578125,71.50897979736328,119.51655578613281,79.60327911376953
2020-07-02,88.2165756225586,196.4734344482422,72.89403533935547,120.01890563964844,79.86184692382812
2020-07-06,90.57637786865234,200.70272827148438,74.36785125732422,121.73019409179688,81.8786392211914
2020-07-07,90.29531860351562,198.36895751953125,73.88534545898438,121.61952209472656,79.56881713867188
2020-07-08,92.39832305908203,202.7316436767578,74.563720703125,121.9770736694336,80.4134521484375
2020-07-09,92.79566192626953,204.15097045898438,75.31056213378906,121.3130111694336,78.6724624633789
2020-07-10,92.95796966552734,203.53184509277344,76.3197250366211,121.21084594726562,82.97322845458984
2020-07-13,92.5291519165039,197.24501037597656,74.99170684814453,123.62874603271484,84.16262817382812
2020-07-14,94.06034851074219,198.4642333984375,75.4196548461914,125.93597412109375,84.64527893066406
2020-07-15,94.70724487304688,198.16891479492188,75.2222900390625,126.22547912597656,85.95535278320312
2020-07-16,93.54191589355469,194.24440002441406,75.12509155273438,127.068359375,86.19667053222656
2020-07-17,93.3528823852539,193.25375366210938,75.22079467773438,127.15347290039062,84.6021957397461
2020-07-20,95.32022094726562,201.56004333496094,77.5510482788086,127.36632537841797,83.8609619140625
2020-07-21,94.004638671875,198.8452606201172,77.15828704833984,127.48552703857422,85.67953491210938
2020-07-22,94.26873779296875,201.70289611816406,77.60112762451172,127.71536254882812,85.05897521972656
2020-07-23,89.97793579101562,192.9298858642578,75.2158432006836,127.37483978271484,85.30891418457031
2020-07-24,89.75503540039062,191.74876403808594,74.79234313964844,126.10627746582031,84.70562744140625
2020-07-27,91.88225555419922,194.1777801513672,75.84464263916016,125.30597686767578,83.5162124633789
2020-07-28,90.37287139892578,192.43458557128906,74.56622314453125,125.00799560546875,83.87818908691406
2020-07-29,92.10516357421875,194.37779235839844,75.55107116699219,124.76110076904297,85.91223907470703
2020-07-30,93.21964263916016,194.22537231445312,76.28799438476562,125.01651000976562,83.61964416503906
2020-07-31,102.97869873046875,195.28269958496094,73.78764343261719,124.09700775146484,83.29212951660156
2020-08-03,105.5735092163086,206.26565551757812,73.5302734375,125.45067596435547,82.82669067382812
2020-08-04,106.2785415649414,203.16986083984375,73.06114959716797,125.33999633789062,82.35269165039062
2020-08-05,106.66375732421875,202.83645629882812,73.34828186035156,126.34467315673828,83.78340911865234
2020-08-06,110.38517761230469,206.08465576171875,74.63066864013672,125.62095642089844,83.80924987792969
2020-08-07,107.87550354003906,202.3983154296875,74.30437469482422,126.51493072509766,85.6536865234375
2020-08-10,109.44344329833984,198.36895751953125,74.2275161743164,126.02967071533203,86.73965454101562
2020-08-11,106.18860626220703,193.7300567626953,73.4201889038086,125.12718963623047,89.48042297363281
2020-08-12,109.71772003173828,199.26441955566406,74.7442398071289,127.41741943359375,88.72197723388672
2020-08-13,111.65945434570312,198.79763793945312,75.21087646484375,126.00411987304688,88.2306900024414
2020-08-14,111.55995178222656,198.98818969726562,74.61481475830078,126.20846557617188,88.26517486572266
2020-08-17,111.26866912841797,200.30271911621094,75.19054412841797,126.84699249267578,85.93810272216797
2020-08-18,112.19587707519531,201.4552459716797,77.1513442993164,127.78348541259766,84.74009704589844
2020-08-19,112.33661651611328,200.2330780029297,76.59741973876953,128.0388641357422,84.9383316040039
2020-08-20,114.8293228149414,204.8927459716797,78.16645050048828,128.9158172607422,83.92129516601562
2020-08-21,120.74677276611328,203.4031524658203,78.13273620605469,130.05665588378906,83.87818908691406
2020-08-24,122.19092559814453,204.0429229736328,78.6078109741211,130.3994903564453,86.23974609375
2020-08-25,121.18849182128906,206.69741821289062,79.63433837890625,130.32235717773438,86.61900329589844
2020-08-26,122.83656311035156,211.16612243652344,81.53263854980469,130.52804565429688,85.40373992919922
2020-08-27,121.36811828613281,216.35101318359375,80.75852966308594,131.11083984375,88.2134780883789
2020-08-28,121.1715316772461,218.5757598876953,81.29955291748047,131.67649841308594,88.57545471191406
2020-08-31,125.28072357177734,215.3484649658203,80.8086166381836,131.4793701171875,86.35182189941406
2020-09-01,130.2709503173828,217.00985717773438,82.07563781738281,129.85955810546875,86.30870056152344
2020-09-02,127.57194519042969,221.19210815429688,85.16560363769531,131.83929443359375,87.61014556884766
2020-09-03,117.35842895507812,207.48995971679688,80.80763244628906,128.1711883544922,87.3343505859375
2020-09-04,117.43609619140625,204.57765197753906,78.41242218017578,127.34835052490234,89.22186279296875
2020-09-08,109.53324890136719,193.51084899902344,75.55552673339844,126.2085189819336,86.11908721923828
2020-09-09,113.90213775634766,201.75125122070312,76.72734832763672,128.2997283935547,86.93787384033203
2020-09-10,110.1837158203125,196.0985565185547,75.6770248413086,125.9085693359375,86.04151153564453
2020-09-11,108.73714447021484,194.8190155029297,75.166748046875,126.65419006347656,87.11023712158203
2020-09-14,111.99925994873047,196.13673400878906,74.82308959960938,127.14271545410156,88.31688690185547
2020-09-15,112.17401123046875,199.35455322265625,76.12681579589844,127.60555267333984,85.56749725341797
2020-09-16,108.86332702636719,195.79298400878906,74.98475646972656,127.18558502197266,85.92948150634766
2020-09-17,107.12548828125,193.7495880126953,73.74251556396484,126.13142395019531,84.94694519042969
2020-09-18,103.72746276855469,191.34336853027344,71.9597396850586,127.85404205322266,84.76596069335938
2020-09-21,106.87306213378906,193.39625549316406,70.92084503173828,124.35730743408203,82.14581298828125
2020-09-22,108.55267333984375,198.0559844970703,72.39266967773438,123.59453582763672,81.24945831298828
2020-09-23,103.99929809570312,191.53431701660156,69.89183807373047,123.79168701171875,79.93079376220703
2020-09-24,105.06724548339844,194.0169219970703,70.55982208251953,123.98877716064453,79.86184692382812
2020-09-25,109.00895690917969,198.43789672851562,71.36319732666016,124.83727264404297,80.55996704101562
2020-09-28,111.61088562011719,199.9847869873047,72.33513641357422,126.07998657226562,82.87841796875
2020-09-29,110.7662353515625,197.9031982421875,72.70014953613281,126.0371322631836,82.1802978515625
2020-09-30,112.43611907958984,200.83462524414062,72.6792984008789,127.59696960449219,82.97322845458984
2020-10-01,113.38760375976562,202.86843872070312,73.78516387939453,126.25997161865234,83.57655334472656
2020-10-02,109.72742462158203,196.8815155029297,72.18339538574219,125.33436584472656,84.36949157714844
2020-10-05,113.10602569580078,200.88238525390625,73.53374481201172,127.03986358642578,86.1527099609375
2020-10-06,109.86334228515625,196.6141815185547,71.95628356933594,125.35150146484375,85.26544952392578
2020-10-07,111.72740936279297,200.357177734375,72.35894775390625,126.73990631103516,86.75296020507812
2020-10-08,111.62060546875,201.07333374023438,73.5634994506836,127.60555267333984,88.53617858886719
2020-10-09,113.5623550415039,206.0672149658203,74.9034194946289,129.38816833496094,88.03166961669922
2020-10-12,120.77590942382812,211.40484619140625,77.58822631835938,130.13381958007812,89.11032104492188
2020-10-13,117.57203674316406,212.7989044189453,77.71121978759766,127.15126037597656,87.66631317138672
2020-10-14,117.65941619873047,210.8892059326172,77.53120422363281,126.9284439086914,87.17919158935547
2020-10-15,117.19339752197266,209.74342346191406,77.1359634399414,126.14854431152344,88.48400115966797
2020-10-16,115.5526351928711,209.74342346191406,77.74246215820312,126.9284439086914,88.30133056640625
2020-10-19,112.60118865966797,204.5489959716797,75.87042999267578,123.68882751464844,86.8138427734375
2020-10-20,114.08662414550781,204.9595489501953,76.91825866699219,123.88595581054688,87.3096694946289
2020-10-21,113.46527862548828,205.10281372070312,78.64946746826172,123.35458374023438,86.43978118896484
2020-10-22,112.37788391113281,205.1887664794922,79.67449188232422,124.34021759033203,89.49307250976562
2020-10-23,111.6885757446289,206.46826171875,80.97972106933594,124.47731018066406,90.30204010009766
2020-10-26,111.69829559326172,200.5958709716797,78.56515502929688,123.38887023925781,88.06645202636719
2020-10-27,113.203125,203.6227569580078,79.28868103027344,122.68609619140625,86.4050064086914
2020-10-28,107.96043395996094,193.52999877929688,74.9207763671875,118.58084106445312,83.97803497314453
2020-10-29,111.96041870117188,195.4778594970703,77.20590209960938,117.57809448242188,84.52606964111328
2020-10-30,105.6886215209961,193.3294677734375,80.14311981201172,117.509521484375,85.2828598022461
2020-11-02,105.60124206542969,193.19578552246094,80.55025482177734,118.86365509033203,87.20529174804688
2020-11-03,107.22256469726562,197.1106719970703,81.60850524902344,118.70081329345703,89.9541015625
2020-11-04,111.6011962890625,206.62103271484375,86.57695007324219,119.47215270996094,87.20529174804688
2020-11-05,115.56233215332031,213.2095184326172,87.40261840820312,119.78070831298828,90.77178192138672
2020-11-06,115.43104553222656,213.62008666992188,87.2652587890625,121.91477966308594,89.56265258789062
2020-11-09,113.12612915039062,208.53073120117188,87.34907531738281,125.19722747802734,101.6887435913086
2020-11-10,112.78572082519531,201.48391723632812,86.17377471923828,127.08271026611328,101.35820007324219
2020-11-11,116.20907592773438,206.7738037109375,86.64537811279297,126.67132568359375,99.8446273803711
2020-11-12,115.936767578125,205.71388244628906,86.42668914794922,127.09990692138672,98.61810302734375
2020-11-13,115.98539733886719,206.73561096191406,87.88661193847656,128.47113037109375,99.23568725585938
2020-11-16,116.9968490600586,207.42312622070312,87.97439575195312,129.28529357910156,102.03669738769531
2020-11-17,116.1118392944336,204.7781219482422,87.3609619140625,127.99977111816406,101.0015640258789
2020-11-18,114.78916931152344,202.07839965820312,86.3185806274414,126.30279541015625,100.25346374511719
2020-11-19,115.38241577148438,203.36126708984375,87.20772552490234,126.10568237304688,100.52312469482422
2020-11-20,114.11810302734375,201.41783142089844,86.10733032226562,125.43719482421875,99.66193389892578
2020-11-23,110.72393798828125,201.1497802734375,85.6699447631836,124.15998077392578,102.53255462646484
2020-11-24,112.00769805908203,204.73989868164062,87.47203826904297,124.15998077392578,107.27336883544922
2020-11-25,112.8440933227539,204.7494354248047,87.48345184326172,123.99598693847656,106.1512222290039
2020-11-27,113.3886947631836,206.0514373779297,88.61856079101562,124.27214050292969,105.44661712646484
2020-11-30,115.7811508178711,204.94090270996094,87.00092315673828,124.85899353027344,102.5412368774414
2020-12-01,119.35038757324219,206.98965454101562,89.03215026855469,127.24951171875,104.15921783447266
2020-12-02,119.70051574707031,206.1854705810547,90.50051879882812,127.84496307373047,106.15995025634766
2020-12-03,119.56436157226562,205.10366821289062,90.34529876708984,128.587158203125,105.46404266357422
2020-12-04,118.89330291748047,205.21852111816406,90.44051361083984,129.68313598632812,106.42088317871094
2020-12-07,120.35210418701172,205.15150451660156,90.10675811767578,128.5612335205078,106.02074432373047
2020-12-08,120.96479797363281,206.7981719970703,89.82410430908203,130.78781127929688,106.12513732910156
2020-12-09,118.43618774414062,202.7677001953125,88.16432189941406,132.12547302246094,105.29874420166016
2020-12-10,119.85610961914062,201.5423126220703,87.65801239013672,131.39187622070312,104.62024688720703
2020-12-11,119.04890441894531,204.1654510498047,88.01256561279297,131.9960174560547,104.00262451171875
2020-12-14,118.43618774414062,205.0653533935547,86.89482879638672,128.64756774902344,102.90657806396484
2020-12-15,124.36872100830078,204.9983367919922,87.33220672607422,129.9420166015625,104.66374206542969
2020-12-16,124.30062103271484,209.92874145507812,87.13929748535156,129.1653594970703,104.96819305419922
2020-12-17,125.16619110107422,210.06275939941406,86.31212615966797,132.57420349121094,104.09830474853516
2020-12-18,123.18221282958984,209.26817321777344,85.6034927368164,133.34228515625,103.58509826660156
2020-12-21,124.70909118652344,213.0975799560547,86.01705932617188,132.05641174316406,107.47342681884766
2020-12-22,128.2589111328125,214.38999938964844,85.30595397949219,131.7975311279297,105.83808135986328
2020-12-23,127.36414337158203,211.59451293945312,85.70317077636719,131.12437438964844,108.79566192626953
2020-12-24,128.34640502929688,213.25070190429688,85.99723815917969,131.58177185058594,108.31723022460938
2020-12-28,132.93679809570312,215.36647033691406,87.9709243774414,132.20315551757812,109.03053283691406
2020-12-29,131.16676330566406,214.59104919433594,87.16754913330078,133.02297973632812,108.74346923828125
2020-12-30,130.0483856201172,212.22637939453125,86.10088348388672,134.67132568359375,109.04792022705078
2020-12-31,129.04664611816406,212.93479919433594,86.9136734008789,135.819091796875,110.5354232788086
2021-01-04,125.85667419433594,208.40652465820312,85.59901428222656,135.0596466064453,109.49154663085938
2021-01-05,127.41275024414062,208.60757446289062,86.2893295288086,136.6475830078125,110.08735656738281
2021-01-06,123.12383270263672,203.1985321044922,85.43785858154297,137.93345642089844,115.25659942626953
2021-01-07,127.3252182006836,208.98092651367188,87.98976135253906,138.39947509765625,119.04149627685547
2021-01-08,128.42417907714844,210.25421142578125,89.15464782714844,138.11468505859375,119.17294311523438
2021-01-11,125.4384994506836,208.21505737304688,87.09465026855469,137.5364990234375,120.9515151977539
2021-01-12,125.26345825195312,205.7642364501953,86.15939331054688,136.46633911132812,122.8527603149414
2021-01-13,127.2960205078125,207.11410522460938,86.64636993408203,136.2592315673828,122.96662902832031
2021-01-14,125.37039947509766,203.93569946289062,85.83655548095703,138.64109802246094,123.68507385253906
2021-01-15,123.64901733398438,203.5814666748047,85.67291259765625,138.3390655517578,121.46845245361328
2021-01-19,124.3200912475586,207.20982360839844,88.49211120605469,140.47927856445312,120.94276428222656
2021-01-20,128.4047393798828,214.77296447753906,93.2329330444336,140.13409423828125,119.12913513183594
2021-01-21,133.11183166503906,215.37608337402344,93.43526458740234,139.5731658935547,118.13031768798828
2021-01-22,135.25149536132812,216.31423950195312,93.8523178100586,141.14381408691406,117.21913146972656
2021-01-25,138.99575805664062,219.74159240722656,93.9375991821289,143.2409210205078,115.75597381591797
2021-01-26,139.2291717529297,222.42221069335938,94.6155014038086,147.1243896484375,115.28287506103516
2021-01-27,138.15933227539062,222.9678955078125,90.20148468017578,144.880615234375,112.02362823486328
2021-01-28,133.32579040527344,228.74075317382812,91.90045928955078,145.9852294921875,113.99494171142578
2021-01-29,128.3367156982422,222.06797790527344,90.61903381347656,140.7813720703125,112.7332763671875
2021-02-01,130.4568328857422,229.4300537109375,93.87760925292969,140.4188995361328,113.56562805175781
2021-02-02,131.2835235595703,229.29598999023438,95.16942596435547,139.158935546875,117.06145477294922
2021-02-03,130.2623291015625,232.6371612548828,102.10014343261719,138.51165771484375,118.40193939208984
2021-02-04,133.61758422851562,231.68939208984375,101.83979034423828,139.79754638671875,121.12674713134766
2021-02-05,133.20361328125,231.8712615966797,103.58537292480469,141.9204864501953,120.89015197753906
2021-02-08,133.34974670410156,232.1298065185547,103.37163543701172,142.3261260986328,122.78263854980469
2021-02-09,132.47314453125,233.37432861328125,102.91886901855469,143.4911651611328,122.29200744628906
2021-02-10,131.8692626953125,232.46484375,103.46882629394531,143.95718383789062,122.36209106445312
2021-02-11,131.6160125732422,234.06365966796875,103.5813980102539,143.3099365234375,122.02043151855469
2021-02-12,131.84974670410156,234.5423126220703,103.89282989501953,143.7587127685547,123.75516510009766
2021-02-16,129.72645568847656,233.30734252929688,104.66990661621094,142.45558166503906,126.73405456542969
2021-02-17,127.43756103515625,234.3244171142578,105.06266784667969,142.96475219726562,127.12830352783203
2021-02-18,126.33697509765625,233.93104553222656,104.42739868164062,143.03378295898438,127.55762481689453
2021-02-19,126.4928207397461,231.22508239746094,103.5843734741211,140.6519012451172,129.68667602539062
2021-02-22,122.72345733642578,225.02630615234375,101.87104034423828,140.5650634765625,130.9044952392578
2021-02-23,122.58707427978516,223.83644104003906,102.16162109375,139.3232879638672,131.9558563232422
2021-02-24,122.0903549194336,225.064697265625,103.33641052246094,141.19029235839844,134.2776641845703
2021-02-25,117.8437271118164,219.7295684814453,99.97123718261719,141.33792114257812,132.4552459716797
2021-02-26,118.1067123413086,222.98248291015625,100.26679229736328,137.60386657714844,128.9419403076172
2021-03-01,124.46688842773438,227.3580780029297,102.6347427368164,138.35069274902344,131.8594512939453
2021-03-02,121.86632537841797,224.41220092773438,102.37785339355469,138.09019470214844,131.43020629882812
2021-03-03,118.88591766357422,218.35739135742188,99.74610137939453,135.65870666503906,133.9709930419922
2021-03-04,117.00609588623047,217.56094360351562,100.86286926269531,132.92330932617188,131.91201782226562
2021-03-05,118.26254272460938,222.2340087890625,103.99398803710938,135.55450439453125,132.21868896484375
2021-03-08,113.33412170410156,218.19427490234375,99.55220031738281,136.6833953857422,133.9709930419922
